,ns,host,time,value,plugin_running_on,swan_loadpoint_qps,achieved_qps_percent,swan_experiment,swan_aggressor_name,swan_phase,swan_repetition,throughputs
655,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 15:43:20.514,181.3,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 10;,0,
656,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 18:05:28.632,105.6,ovh8,175000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 6;,0,
657,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 13:30:20.053,300.9,ovh8,400000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 15;,0,
658,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 05:56:43.812,220.5,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 6;,0,
659,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 14:23:28.824,212.2,ovh8,50000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 1;,0,
660,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 21:20:58.112,256.0,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 8;,0,
661,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 20:09:45.840,198.1,ovh8,25000,99.94%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 0;,0,
662,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 12:46:08.084,326.3,ovh8,275000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 10;,0,
663,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 03:16:30.758,111.1,ovh8,225000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 8;,0,
664,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 04:00:43.760,134.9,ovh8,350000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 13;,0,
665,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 23:07:42.053,145.3,ovh8,25000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 0;,0,
666,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 05:30:01.207,162.9,ovh8,100000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 3;,0,
667,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 02:23:12.152,257.3,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 2;,0,
668,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 02:49:50.312,281.994077,ovh8,150000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 5;,0,
669,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 05:56:43.812,100.5,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 6;,0,
670,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 04:09:40.460,60.2,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 14;,0,
671,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 18:14:24.723,108.0,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 7;,0,
672,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 22:14:21.178,290.1,ovh8,375000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 14;,0,
673,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 05:56:43.812,79.4,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 6;,0,
674,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 18:40:55.668,330.0,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 10;,0,
675,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 05:21:04.520,227.3,ovh8,75000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 2;,0,
676,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 18:49:47.888,280.8,ovh8,300000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 11;,0,
677,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 12:02:01.547,158.9,ovh8,150000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 5;,0,
678,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 11:26:41.716,99.5,ovh8,50000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 1;,0,
679,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 23:43:12.437,59.1,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 4;,0,
680,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 11:35:31.529,202.9,ovh8,75000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 2;,0,
681,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 05:38:57.371,103.0,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 4;,0,
682,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 18:23:15.861,110.1,ovh8,225000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 8;,0,
683,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 14:32:25.926,54.8,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 2;,0,1136.0
684,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 00:18:35.556,312.4,ovh8,225000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 8;,0,
685,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 05:12:01.926,224.5,ovh8,50000,100.04%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 1;,0,
686,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 12:46:08.084,60.2,ovh8,275000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 10;,0,
687,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 21:38:48.823,54.8,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 10;,0,
688,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 16:27:49.703,222.4,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 15;,0,
689,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 23:16:31.874,99.1,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 1;,0,
690,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 20:18:36.804,211.6,ovh8,50000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 1;,0,
691,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 11:17:51.811,263.5,ovh8,25000,100.05%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 0;,0,
692,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 11:17:51.811,99.1,ovh8,25000,100.05%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 0;,0,
693,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 07:07:56.062,60.2,ovh8,375000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 14;,0,
694,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 11:26:41.716,96.3,ovh8,50000,100.03%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 1;,0,
695,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 07:16:46.109,62.8,ovh8,400000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 15;,0,
696,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 20:09:45.840,254.0,ovh8,25000,99.94%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 0;,0,
697,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 12:46:08.084,245.8,ovh8,275000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 10;,0,
698,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 22:23:16.501,195.4,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 15;,0,
699,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 23:52:04.515,99.6,ovh8,150000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 5;,0,
700,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 13:56:51.150,333.5,ovh8,475000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 18;,0,
701,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 00:27:31.613,115.6,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 9;,0,
702,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 02:23:12.152,99.9,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 2;,0,
703,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 19:52:02.675,335.4,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 18;,0,
704,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 18:14:24.723,54.8,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 7;,0,
705,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 23:52:04.515,54.8,ovh8,150000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 5;,0,
706,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 22:49:59.776,623.0,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 18;,0,
707,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 00:27:31.613,273.4,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 9;,0,
708,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 19:52:02.675,369.9,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 18;,0,
709,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 21:38:48.823,335.5,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 10;,0,
710,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 22:05:29.615,278.6,ovh8,350000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 13;,0,
711,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 04:36:19.196,66.3,ovh8,450000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 17;,0,
712,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 11:53:11.400,280.779944,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 4;,0,
713,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 12:28:30.842,170.2,ovh8,225000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 8;,0,
714,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 00:09:48.472,61.5,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 7;,0,
715,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 02:58:42.825,106.3,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 6;,0,
716,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 14:32:25.926,153.9,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 2;,0,1136.0
717,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 22:58:49.547,355.7,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 19;,0,
718,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 02:58:42.825,289.367496,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 6;,0,
719,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-20 04:09:40.460,379.225101,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 14;,0,
720,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 23:16:31.874,95.2,ovh8,50000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 1;,0,
721,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 22:23:16.501,302.1,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 15;,0,
722,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 13:56:51.150,463.4,ovh8,475000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 18;,0,
723,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 18:32:02.575,81.1,ovh8,250000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 9;,0,
724,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 22:58:49.547,534.018775,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 19;,0,
725,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 18:23:15.861,169.5,ovh8,225000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 8;,0,
726,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 20:36:31.538,288.299503,ovh8,100000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 3;,0,
727,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 13:48:00.424,355.3,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 17;,0,
728,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 15:16:43.641,236.7,ovh8,200000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 7;,0,55.0
729,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 16:01:08.980,60.2,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 12;,0,34.0
730,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 03:51:52.035,846.2,ovh8,325000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 12;,0,
731,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 18:14:24.723,301.638906,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 7;,0,
732,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 12:55:00.541,335.1,ovh8,300000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 11;,0,
733,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 07:34:28.522,323.1,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 17;,0,
734,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 20:27:34.403,85.5,ovh8,75000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 2;,0,
735,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 00:54:12.398,67.6,ovh8,325000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 12;,0,
736,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 00:01:01.174,100.9,ovh8,175000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 6;,0,
737,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 20:45:27.241,227.4,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 4;,0,
738,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 13:48:00.424,66.3,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 17;,0,
739,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 00:27:31.613,329.8,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 9;,0,
740,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 01:56:32.269,137.3,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 19;,0,
741,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 16:45:37.350,251.2,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 17;,0,17.0
742,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 17:47:33.674,152.8,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 4;,0,
743,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 22:23:16.501,404.7,ovh8,400000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 15;,0,
744,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 21:29:55.162,344.823023,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 9;,0,
745,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-20 05:30:01.207,92.2,ovh8,100000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 3;,0,
746,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 00:09:48.472,170.2,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 7;,0,
747,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 22:49:59.776,66.3,ovh8,475000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 18;,0,
748,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 18:14:24.723,301.6,ovh8,200000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 7;,0,
749,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 06:05:42.980,385.0,ovh8,200000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 7;,0,
750,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 18:58:37.598,125.9,ovh8,325000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 12;,0,
751,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 04:27:28.211,309.6,ovh8,425000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 16;,0,
752,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-20 03:25:18.032,263.3,ovh8,250000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 9;,0,
753,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 21:12:06.396,306.316608,ovh8,200000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 7;,0,
754,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 14:05:41.698,160.1,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 19;,0,
755,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 05:56:43.812,163.6,ovh8,175000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 6;,0,
756,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-19 23:43:12.437,278.3,ovh8,125000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 4;,0,
757,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-19 23:25:25.146,54.8,ovh8,75000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 2;,0,
758,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 16:36:43.463,220.6,ovh8,425000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 16;,0,14.0
759,/intel/swan/mutilate/ovh8/percentile/95th,ovh8,2016-12-19 12:37:17.136,265.7,ovh8,250000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 9;,0,
760,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 03:34:04.133,184.3,ovh8,275000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 10;,0,
761,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 04:09:40.460,125.4,ovh8,375000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 14;,0,
762,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 19:07:33.852,276.3,ovh8,350000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Stream 100M,Aggressor Stream 100M; load point 13;,0,
763,/intel/swan/mutilate/ovh8/std,ovh8,2016-12-19 14:23:28.824,45.2,ovh8,50000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 1;,0,
764,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-19 11:35:31.529,97.3,ovh8,75000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,None,Aggressor None; load point 2;,0,
765,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-20 01:03:05.439,205.3,ovh8,350000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 13;,0,
766,/intel/swan/mutilate/ovh8/avg,ovh8,2016-12-19 17:03:26.699,265.9,ovh8,500000,100.02%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 19;,0,35.0
767,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-19 20:36:31.538,210.5,ovh8,100000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L3 Data,Aggressor L3 Data; load point 3;,0,
768,/intel/swan/mutilate/ovh8/percentile/90th,ovh8,2016-12-20 07:52:15.546,350.2,ovh8,500000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 19;,0,
769,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 07:34:28.522,162.0,ovh8,450000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 17;,0,
770,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-20 02:05:27.794,98.5,ovh8,25000,100.01%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Instruction,Aggressor L1 Instruction; load point 0;,0,
771,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 06:14:41.949,112.9,ovh8,225000,99.99%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 8;,0,
772,/intel/swan/mutilate/ovh8/percentile/99th,ovh8,2016-12-20 05:03:05.915,272.0,ovh8,25000,99.96%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 0;,0,
773,/intel/swan/mutilate/ovh8/min,ovh8,2016-12-20 01:03:05.439,60.2,ovh8,350000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,memBW,Aggressor memBW; load point 13;,0,
774,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 06:32:24.478,108.5,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 10;,0,
775,/intel/swan/mutilate/ovh8/percentile/5th,ovh8,2016-12-20 05:30:01.207,101.0,ovh8,100000,99.98%,7be3c448-4fa2-4178-75aa-e23d292d4030,L1 Data,Aggressor L1 Data; load point 3;,0,
776,/intel/swan/mutilate/ovh8/percentile/99_000000th/custom,ovh8,2016-12-19 15:43:20.514,330.123275,ovh8,275000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 10;,0,
777,/intel/swan/mutilate/ovh8/percentile/10th,ovh8,2016-12-19 15:34:28.520,114.7,ovh8,250000,100.00%,7be3c448-4fa2-4178-75aa-e23d292d4030,Caffe,Aggressor Caffe; load point 9;,0,
